2025-05-22 03:45:20.753690,http://test.com,Safe
2025-05-22 03:52:35.783596,https://www.youtube.com/,Safe
2025-05-22 03:53:43.831622,https://translate.login.com/?hl=fr&sl=en&tl=ar&op=translate,Phishing!
2025-05-23 21:00:38.411665,https://translate.google.com/?hl=fr&sl=en&tl=ar&op=translate,Safe
2025-05-23 21:00:45.089694,https://translte.google.com/?hl=fr&sl=en&tl=ar&op=translate,Safe
2025-05-23 21:00:52.903961,hts://www.youtube.com/,Safe
2025-05-24 00:49:57.678292,https://translate.google.com/?hl=fr&sl=en&tl=ar&op=translate,Safe
2025-05-24 00:50:36.907867,https://www.paypal.com/ma/home,Safe
2025-05-24 00:50:41.888816,http://paypal-login.com,Safe
2025-05-24 00:50:48.655492,http://paypal-login.com,Safe
2025-05-24 00:51:20.268435,http://paypal-login.com,Phishing
2025-05-24 00:51:25.002371,http://paypal-login.com,Phishing
2025-05-24 00:51:31.097677,http://paypal-gin.com,Safe
2025-05-24 00:51:40.044852,https://kick.com/7idan7777,Safe
2025-05-24 00:51:47.132955,https://kick.om/7idan7777,Safe
2025-05-24 00:52:51.323266,https://www.google.com,Safe
2025-05-24 00:53:05.791672,http://testsafebrowsing.appspot.com/s/malware.html,Safe
2025-05-24 00:53:11.561621,http://testsafebrowsing.appspot.com/s/malware.html,Safe
2025-05-24 00:53:19.740672,http://phishing.testfire.net,Safe
2025-05-24 00:53:33.088941,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 00:53:49.548159,https://www.google.com,Safe
2025-05-24 00:53:56.623365,http://testsafebrowsing.appspot.com/s/malware.html,Phishing
2025-05-24 00:54:03.506347,http://phishing.testfire.net,Safe
2025-05-24 00:54:22.866679,http://testsafebrowsing.appspot.com/s/malware.html,Phishing
2025-05-24 00:54:28.835834,http://phishing.testfire.net,Safe
2025-05-24 00:54:33.925295,http://malware.testing.google.test/testing/malware/,Unknown
2025-05-24 00:54:42.191857,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 00:57:09.736125,http://www.drive.go.com,Safe
2025-05-24 00:57:25.910885,http://www.ddawdawd.go.com,Safe
2025-05-24 00:57:26.359165,http://www.ddawdawd.go.com,Safe
2025-05-24 00:57:29.928417,http://www.ddawdawd.go.com,Safe
2025-05-24 00:59:33.221367,http://paypal-login.com,Phishing
2025-05-24 00:59:37.152575,http://phishing.testfire.net,Safe
2025-05-24 01:00:04.876355,http://phishing.testfire.net,Safe
2025-05-24 01:00:35.210729,http://phishing.testfire.t/,Error: Unable to submit URL to VirusTotal.
2025-05-24 01:01:07.145385,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 01:01:31.753822,https://www.virustotal.com/gui/url/,Safe
2025-05-24 01:04:09.895215,https://kick.com/muslim333x,Safe
2025-05-24 01:05:21.580367,http://asdhjasdhasjdhajsd.com,Safe
2025-05-24 01:24:29.575424,https://www.youtube.com/,Safe
2025-05-24 01:25:20.934523,https://www.google.com,Safe
2025-05-24 01:25:21.455040,https://www.google.com,Safe
2025-05-24 01:27:41.711979,https://openai.com,Safe
2025-05-24 01:27:51.208369,http://testsafebrowsing.appspot.com/s/malware.html,Safe
2025-05-24 01:28:06.761010,http://phishing.testfire.net,Safe
2025-05-24 01:28:18.594204,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 01:29:11.200042,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 01:29:24.689173,http://asdhjasdhasjdhajsd.com,Safe
2025-05-24 01:35:25.327378,http://asdhjasdhasjdhajsd.com,Safe
2025-05-24 01:39:32.305945,https://www.youtube.com/watch?v=eU66sg-GCP4,Safe
2025-05-24 01:39:58.902982,https://www.google.com,Safe
2025-05-24 01:40:11.350121,http://testphp.vulnweb.com,Safe
2025-05-24 14:27:58.442167,https://www.google.com,Safe
2025-05-24 14:28:16.274207,http://testphp.vulnweb.com,Safe
2025-05-24 14:32:49.563357,https://www.google.com,Safe
2025-05-24 14:32:55.243573,http://paypal-login.com,Safe
2025-05-24 14:33:36.634364,http://testphp.vulnweb.com,Safe
2025-05-24 14:34:00.387084,http://testphp.vulnweb.com,Safe
2025-05-24 14:35:31.676629,https://github.com,Safe
2025-05-24 14:47:42.469797,http://paypal-login.com,Safe
2025-05-24 14:47:48.697468,https://www.google.com,Safe
2025-05-24 14:47:53.883343,http://testsafebrowsing.appspot.com/s/malware.html,Safe
2025-05-24 14:55:00.629036,http://netflix.security.update.verify-user-login.com,Safe
2025-05-24 14:55:06.031720,http://paypal-login.com,Phishing
2025-05-24 14:55:18.033206,http://netflix.security.update.verify-user-login.com,Safe
2025-05-24 14:55:22.053783,http://asdhjasdhasjdhajsd.com,Safe
2025-05-24 14:58:46.783586,http://netflix.security.update.verify-user-login.com,Phishing
2025-05-24 15:00:19.110817,http://appleid-verification-secure.org/,Phishing
2025-05-24 15:00:27.622272,http://free-giftcard-claim-now.xyz/,Safe
2025-05-24 15:00:55.786049,https://www.paypal.com/,Safe
2025-05-24 15:00:56.125320,https://www.paypal.com/,Safe
2025-05-24 15:01:04.955395,https://www.amazon.com/,Phishing
2025-05-24 15:01:12.300771,http://verify-bank-account-info.com/,Phishing
2025-05-24 15:01:20.295962,https://www.amazon.com/,Phishing
2025-05-24 15:14:01.000146,http://paypal-login.com,Phishing
2025-05-24 15:15:36.378014,https://www.paypal.com/login,Phishing
2025-05-24 15:15:57.484307,https://www.paypal.com/login,Phishing
2025-05-24 15:16:06.679542,http://secure-paypal-login.com/,Phishing
2025-05-24 15:16:31.914828,http://paypal-login.com,Phishing
2025-05-24 15:17:51.281907,https://www.youtube.com/watch?v=ssvO5mYkbVQ,Safe
2025-05-24 15:18:03.859704,https://api.xforce.ibmcloud.com/doc/,Safe
2025-05-24 15:18:10.991184,http://paypal-login.com,Phishing
2025-05-24 15:36:37.376692,http://paypal-login.com,Phishing
2025-05-24 15:36:47.300587,https://www.youtube.com/watch?v=ssvO5mYkbVQ,Safe
2025-05-24 15:37:49.803006,http://asdhjasdhasjdhajsd.com,Safe
2025-05-24 15:39:13.217009,http://logincom,Phishing
2025-05-24 15:40:42.406793,http://paypal-login.com,Phishing
2025-05-24 15:46:51.405411,http://paypal-login.com,Phishing
2025-05-24 15:48:49.248665,http://paypal-login.com,Phishing
2025-05-24 15:48:54.437211,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 15:48:58.005438,http://www.drive.google.com.baddomain.com,Safe
2025-05-24 15:49:02.938347,https://www.google.com,Safe
2025-05-24 15:49:29.337778,http://netflix.security.update.verify-user-login.com,Phishing
2025-05-24 15:52:52.008490,http://free-giftcard-claim-now.xyz/,Safe
2025-05-24 16:05:01.745521,http://phishing.testfire.net,Safe
2025-05-24 16:05:07.406320,http://paypal-login.com,Phishing
2025-05-24 16:06:31.831277,http://paypal-login.com,Phishing
